epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
110,44314.8,1.25669,0.87806,0.00126,0.69742,0.68228,0.73628,0.55324,1.08967,0.86109,0.00106,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
111,44738.6,1.26193,0.85847,0.00125,0.69937,0.68075,0.73493,0.55257,1.08947,0.85986,0.00106,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
112,45146,1.25016,0.85462,0.00125,0.74131,0.65334,0.73594,0.55343,1.08858,0.85933,0.00106,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
113,45546.6,1.25291,0.85084,0.00124,0.73475,0.65326,0.73583,0.55283,1.08719,0.85824,0.00105,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
114,45951.2,1.23981,0.83884,0.00125,0.71924,0.66651,0.73728,0.55365,1.08753,0.85677,0.00105,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
115,46357.8,1.24425,0.85154,0.00125,0.71596,0.66885,0.73834,0.55419,1.08716,0.85619,0.00105,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
116,46765.4,1.24273,0.83727,0.00123,0.7168,0.67008,0.73859,0.55491,1.0866,0.85606,0.00105,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
117,47169,1.23505,0.81896,0.00124,0.73786,0.66077,0.7397,0.55428,1.08862,0.85375,0.00105,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
118,47569.9,1.23086,0.81994,0.00123,0.71738,0.67262,0.73977,0.55425,1.08592,0.85625,0.00105,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
119,47969.9,1.23296,0.82529,0.00123,0.71746,0.67289,0.74117,0.55552,1.08791,0.85395,0.00105,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
120,48367.6,1.22349,0.80315,0.00122,0.72367,0.67357,0.74194,0.5557,1.08883,0.85052,0.00105,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
121,48767.9,1.22005,0.80298,0.00121,0.71797,0.67849,0.74174,0.55552,1.0892,0.85027,0.00105,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
122,49166.3,1.23023,0.8129,0.00121,0.72319,0.67431,0.74231,0.55533,1.08848,0.85101,0.00105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
123,49570.8,1.22918,0.80291,0.00122,0.72689,0.6729,0.74231,0.55579,1.08817,0.84854,0.00105,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
124,49979.3,1.22547,0.7973,0.00121,0.72564,0.6748,0.74193,0.55618,1.08705,0.84846,0.00105,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
125,50386.7,1.23313,0.8035,0.00122,0.72445,0.67452,0.74365,0.55636,1.08564,0.84872,0.00105,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
126,50794.7,1.21678,0.78377,0.00121,0.72438,0.67373,0.74406,0.55716,1.08657,0.84777,0.00105,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
127,51196.1,1.22398,0.79284,0.0012,0.72847,0.66991,0.7441,0.55753,1.08537,0.84588,0.00105,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
128,51596,1.2231,0.7774,0.0012,0.73281,0.66867,0.74566,0.55784,1.08493,0.84499,0.00105,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
129,51992.5,1.20036,0.76339,0.00119,0.73417,0.67049,0.74629,0.55849,1.08551,0.84358,0.00105,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
130,52391.4,1.20235,0.76653,0.0012,0.73715,0.67038,0.7468,0.55856,1.08389,0.84302,0.00105,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
131,52791.9,1.20064,0.75878,0.00119,0.73902,0.671,0.7469,0.55863,1.08311,0.84245,0.00105,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
