epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
114,47188.4,1.25197,0.90872,0.00127,0.69572,0.65847,0.71657,0.54032,1.10507,0.89619,0.00107,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
115,47605.5,1.25256,0.91146,0.00127,0.69823,0.65891,0.71775,0.54125,1.10494,0.89475,0.00107,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
116,48021.2,1.24979,0.90353,0.00125,0.69645,0.66225,0.7178,0.54171,1.10449,0.89333,0.00107,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
117,48435.2,1.2469,0.89575,0.00126,0.69694,0.65984,0.71868,0.54234,1.10413,0.89245,0.00107,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
118,48854,1.24189,0.88176,0.00125,0.7008,0.65938,0.71849,0.54188,1.10375,0.89178,0.00107,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
119,49270.9,1.24466,0.88979,0.00125,0.70376,0.66058,0.71929,0.54211,1.10347,0.89021,0.00107,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
120,49691.7,1.23254,0.87121,0.00124,0.70186,0.66615,0.71944,0.54238,1.10305,0.88838,0.00107,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
121,50114.3,1.23078,0.87163,0.00123,0.706,0.66309,0.72035,0.5432,1.10289,0.88656,0.00107,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
122,50533.6,1.24559,0.8826,0.00124,0.70772,0.66231,0.72091,0.54363,1.10162,0.88673,0.00107,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
123,50952.7,1.23938,0.8708,0.00124,0.70749,0.6658,0.72132,0.54364,1.10152,0.88619,0.00107,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
124,51369.7,1.23521,0.85083,0.00124,0.70822,0.66426,0.72162,0.54459,1.10079,0.88592,0.00107,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
125,51783.4,1.24915,0.87098,0.00124,0.70986,0.66128,0.72172,0.54419,1.10026,0.88554,0.00107,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
126,52198.4,1.22593,0.84637,0.00123,0.70643,0.66002,0.72164,0.54456,1.10017,0.88469,0.00107,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
127,52611,1.23571,0.85982,0.00123,0.70566,0.66112,0.72158,0.54395,1.10003,0.88518,0.00107,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
128,53028.6,1.23182,0.84266,0.00123,0.70475,0.66579,0.72265,0.54457,1.09963,0.88486,0.00107,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
129,53447.2,1.21155,0.82892,0.00121,0.70896,0.66419,0.72373,0.54536,1.09938,0.88454,0.00107,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
130,53869.7,1.21497,0.83325,0.00122,0.696,0.67124,0.7233,0.54505,1.09911,0.88434,0.00107,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
