epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
86,27432.3,1.36475,1.10462,0.00134,0.60958,0.61473,0.66458,0.49025,1.12493,0.90721,0.0011,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
87,27750.4,1.37552,1.11083,0.00132,0.63597,0.60608,0.67008,0.49345,1.1252,0.90145,0.00109,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
88,28068.6,1.37524,1.0876,0.00131,0.63858,0.60174,0.67237,0.49648,1.1278,0.9002,0.0011,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
89,28386.9,1.36766,1.0839,0.00132,0.67611,0.57704,0.67573,0.4977,1.12382,0.89514,0.00109,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
90,28706.9,1.3496,1.08728,0.00131,0.6651,0.60401,0.6756,0.49692,1.12197,0.8911,0.00109,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
91,29023,1.36696,1.08744,0.00131,0.64523,0.60991,0.67741,0.49891,1.12339,0.88912,0.00109,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
92,29340.3,1.34726,1.06182,0.00129,0.62873,0.61746,0.67908,0.50067,1.12072,0.89068,0.00108,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
93,29659.9,1.35444,1.08362,0.00132,0.64493,0.61456,0.68391,0.5043,1.11985,0.89085,0.00109,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
94,29977.2,1.35341,1.06459,0.0013,0.63833,0.62707,0.68538,0.50599,1.11839,0.88669,0.00108,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
95,30301.4,1.36492,1.06411,0.0013,0.6612,0.60837,0.69126,0.51069,1.11895,0.88353,0.00108,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
